,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),wind_speed (m/s),surface_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2)
04/26/2025 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.05,5.52,0.0,0.0,0.0
04/26/2025 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.58,6.39,0.0,0.0,0.0
04/26/2025 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.29,6.31,0.0,0.0,0.0
04/26/2025 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.59,6.26,0.0,0.0,0.0
04/26/2025 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.22,6.64,0.0,0.0,0.0
04/26/2025 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.04,6.32,0.0,0.0,0.0
04/26/2025 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.03,5.92,0.0,0.0,0.0
04/26/2025 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.29,5.98,0.06,0.1,0.0
04/26/2025 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.46,6.21,42.27,32.21,96.95
04/26/2025 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.8,6.15,175.81,98.33,261.25
04/26/2025 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.79,6.08,378.3,173.9,426.17
04/26/2025 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.93,6.43,605.47,163.65,689.84
04/26/2025 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.55,6.26,788.21,144.25,838.36
04/26/2025 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.3,5.57,876.82,171.83,825.63
04/26/2025 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.12,5.09,953.57,119.94,934.63
04/26/2025 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.77,5.49,935.19,126.98,918.73
04/26/2025 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.48,5.64,866.25,108.2,926.67
04/26/2025 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.37,5.28,735.73,107.01,884.1
04/26/2025 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.19,4.49,564.83,88.97,840.24
04/26/2025 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.33,4.59,363.4,74.74,733.58
04/26/2025 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.92,3.72,159.93,50.66,534.48
04/26/2025 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.37,3.52,16.44,10.4,0.0
04/26/2025 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.76,3.34,0.0,0.0,0.0
04/26/2025 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.81,2.78,0.0,0.0,0.0
04/27/2025 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.37,2.57,0.0,0.0,0.0
04/27/2025 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,6.35,2.65,0.0,0.0,0.0
04/27/2025 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.68,1.84,0.0,0.0,0.0
04/27/2025 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.31,1.78,0.0,0.0,0.0
04/27/2025 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.87,1.83,0.0,0.0,0.0
04/27/2025 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.58,1.69,0.0,0.0,0.0
04/27/2025 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.16,1.92,0.0,0.0,0.0
04/27/2025 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,4.33,2.26,0.18,0.2,0.0
04/27/2025 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,5.43,3.14,60.92,34.32,246.82
04/27/2025 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.63,3.28,226.12,98.63,424.45
04/27/2025 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.85,3.77,441.99,115.47,675.84
04/27/2025 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.04,4.12,635.13,129.19,786.02
04/27/2025 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.89,4.23,779.29,119.02,856.34
04/27/2025 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.32,4.27,908.55,112.32,929.55
04/27/2025 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.29,4.35,954.07,112.6,940.76
04/27/2025 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.83,4.42,935.44,112.05,933.44
04/27/2025 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.52,4.4,860.17,106.71,918.42
04/27/2025 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.59,4.34,730.64,99.55,884.44
04/27/2025 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.48,3.57,558.16,88.99,824.77
04/27/2025 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.23,3.2,358.45,73.33,719.64
04/27/2025 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.11,2.32,157.83,48.89,525.39
04/27/2025 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.96,2.81,17.24,9.17,0.0
04/27/2025 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.67,3.09,0.0,0.0,0.0
04/27/2025 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.2,3.4,0.0,0.0,0.0
04/28/2025 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.72,3.64,0.0,0.0,0.0
04/28/2025 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.75,3.54,0.0,0.0,0.0
04/28/2025 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.15,3.63,0.0,0.0,0.0
04/28/2025 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.75,3.51,0.0,0.0,0.0
04/28/2025 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.09,3.51,0.0,0.0,0.0
04/28/2025 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.02,3.43,0.0,0.0,0.0
04/28/2025 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.97,3.24,0.0,0.0,0.0
04/28/2025 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.3,3.39,0.19,0.15,0.0
04/28/2025 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.44,4.13,52.63,29.28,208.92
04/28/2025 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.28,4.21,216.04,90.6,412.55
04/28/2025 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.34,4.47,431.73,97.16,687.63
04/28/2025 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.36,4.8,625.79,95.47,819.93
04/28/2025 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.81,5.03,773.4,104.49,864.35
04/28/2025 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.16,5.28,865.2,117.61,870.1
04/28/2025 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.38,5.46,907.26,127.32,869.6
04/28/2025 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.3,5.63,899.51,113.72,888.44
04/28/2025 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.47,6.02,821.65,107.76,867.73
04/28/2025 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.92,6.84,651.39,126.26,733.51
04/28/2025 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.59,5.59,325.34,168.45,274.6
04/28/2025 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.45,5.48,219.47,132.26,218.64
04/28/2025 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.13,5.99,142.68,52.98,426.6
04/28/2025 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.05,6.26,16.32,10.32,0.0
04/28/2025 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.75,6.8,0.0,0.0,0.0
04/28/2025 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.3,7.33,0.0,0.0,0.0
04/29/2025 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.91,7.51,0.0,0.0,0.0
04/29/2025 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.74,7.62,0.0,0.0,0.0
04/29/2025 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.66,7.88,0.0,0.0,0.0
04/29/2025 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.81,8.0,0.0,0.0,0.0
04/29/2025 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.45,8.07,0.0,0.0,0.0
04/29/2025 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.5,7.99,0.0,0.0,0.0
04/29/2025 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.74,6.96,0.0,0.0,0.0
04/29/2025 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.19,6.95,0.32,0.36,0.0
04/29/2025 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.2,6.87,32.7,21.3,98.5
04/29/2025 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.65,7.63,173.21,83.81,290.56
04/29/2025 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.84,7.1,261.48,167.48,191.87
04/29/2025 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.11,8.35,309.1,273.91,54.14
04/29/2025 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.93,8.36,225.21,204.26,26.97
04/29/2025 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.15,9.15,382.97,317.16,76.37
04/29/2025 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.77,8.35,510.27,349.86,178.37
04/29/2025 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.85,7.01,486.65,300.86,209.52
04/29/2025 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.64,6.26,530.27,302.26,276.39
04/29/2025 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.0,6.07,493.96,295.56,276.23
04/29/2025 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.28,5.66,357.75,235.83,212.48
04/29/2025 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.76,4.3,181.71,144.56,92.52
04/29/2025 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.49,3.6,59.8,43.35,77.18
04/29/2025 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.99,2.87,9.1,7.22,0.0
04/29/2025 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.57,2.31,0.0,0.0,0.0
04/29/2025 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.52,2.11,0.0,0.0,0.0
04/30/2025 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.98,2.18,0.0,0.0,0.0
04/30/2025 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.48,2.65,0.0,0.0,0.0
04/30/2025 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.25,2.59,0.0,0.0,0.0
04/30/2025 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.71,2.23,0.0,0.0,0.0
04/30/2025 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.9,2.59,0.0,0.0,0.0
04/30/2025 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.96,2.83,0.0,0.0,0.0
04/30/2025 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.01,2.57,0.0,0.0,0.0
04/30/2025 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.02,2.88,0.6,0.54,0.0
04/30/2025 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.59,3.3,80.06,30.25,416.7
04/30/2025 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.4,4.36,266.94,62.59,656.53
04/30/2025 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.5,4.16,467.63,87.1,771.64
04/30/2025 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.83,3.65,632.78,125.3,777.38
04/30/2025 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.35,3.63,703.35,245.14,587.91
04/30/2025 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.47,2.98,673.7,401.51,314.94
04/30/2025 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.28,2.92,590.62,422.48,186.48
04/30/2025 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.3,3.42,390.53,318.97,80.49
04/30/2025 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.84,3.92,428.04,232.76,236.07
04/30/2025 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.89,4.41,504.54,197.32,426.38
04/30/2025 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.88,4.56,396.54,119.31,481.13
04/30/2025 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.18,3.98,251.49,86.35,408.62
04/30/2025 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.34,2.58,106.91,47.64,274.37
04/30/2025 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.89,2.43,15.01,8.76,0.0
04/30/2025 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.45,3.08,0.0,0.0,0.0
04/30/2025 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.15,2.96,0.0,0.0,0.0
05/01/2025 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.2,3.21,0.0,0.0,0.0
05/01/2025 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.74,4.11,0.0,0.0,0.0
05/01/2025 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.47,4.48,0.0,0.0,0.0
05/01/2025 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.28,4.83,0.0,0.0,0.0
05/01/2025 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.37,5.26,0.0,0.0,0.0
05/01/2025 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.39,5.58,0.0,0.0,0.0
05/01/2025 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.16,4.19,0.0,0.0,0.0
05/01/2025 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.88,6.44,0.09,0.14,0.0
05/01/2025 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.8,6.82,7.82,5.51,18.7
05/01/2025 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.75,7.19,72.79,42.31,96.85
05/01/2025 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.4,8.04,266.83,107.8,320.4
05/01/2025 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.84,9.91,374.88,166.46,317.85
05/01/2025 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.59,10.29,348.24,170.59,227.16
05/01/2025 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.05,10.47,497.87,199.1,344.74
05/01/2025 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.7,9.96,622.21,215.7,449.74
05/01/2025 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.82,9.37,509.89,161.23,391.24
05/01/2025 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.7,8.37,628.96,180.57,540.62
05/01/2025 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.98,9.29,559.8,158.35,555.43
05/01/2025 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.15,6.27,402.43,121.21,486.02
05/01/2025 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.45,5.26,230.89,72.8,388.67
05/01/2025 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.76,5.52,144.81,49.52,435.39
05/01/2025 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.34,4.42,16.28,9.47,0.0
05/01/2025 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.56,3.94,0.0,0.0,0.0
05/01/2025 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.29,3.16,0.0,0.0,0.0
05/02/2025 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.91,3.83,0.0,0.0,0.0
05/02/2025 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.46,3.66,0.0,0.0,0.0
05/02/2025 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.86,3.21,0.0,0.0,0.0
05/02/2025 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.67,3.09,0.0,0.0,0.0
05/02/2025 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.53,3.71,0.0,0.0,0.0
05/02/2025 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.55,4.08,0.0,0.0,0.0
05/02/2025 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.22,3.98,0.0,0.0,0.0
05/02/2025 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.03,4.23,0.93,0.87,0.0
05/02/2025 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.47,4.51,59.62,32.53,213.38
05/02/2025 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.16,5.12,151.86,103.57,151.81
05/02/2025 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.82,5.14,242.52,171.56,142.1
05/02/2025 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.65,4.5,444.94,263.5,275.52
05/02/2025 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.51,4.94,628.35,227.17,511.33
05/02/2025 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.61,4.74,665.72,300.52,420.25
05/02/2025 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.15,4.43,712.36,375.49,371.78
05/02/2025 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.44,4.82,904.53,173.56,818.26
05/02/2025 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.69,4.69,681.26,356.04,391.11
05/02/2025 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.92,4.2,451.99,335.47,160.71
05/02/2025 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.39,2.59,188.6,186.57,3.5
05/02/2025 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.5,1.51,93.13,87.98,12.59
05/02/2025 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.42,0.55,43.12,37.11,27.1
05/02/2025 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.41,1.04,6.77,4.72,0.0
05/02/2025 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.17,1.91,0.0,0.0,0.0
05/02/2025 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.46,1.75,0.0,0.0,0.0
05/03/2025 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.82,2.23,0.0,0.0,0.0
05/03/2025 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.31,2.82,0.0,0.0,0.0
05/03/2025 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.68,3.15,0.0,0.0,0.0
05/03/2025 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.31,2.98,0.0,0.0,0.0
05/03/2025 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.58,2.75,0.0,0.0,0.0
05/03/2025 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.94,2.75,0.0,0.0,0.0
05/03/2025 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.39,2.78,0.0,0.0,0.0
05/03/2025 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.06,2.84,0.99,0.93,0.0
05/03/2025 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.63,3.11,56.61,37.23,148.41
05/03/2025 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.75,3.41,201.46,102.49,307.89
05/03/2025 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.38,4.64,366.9,170.95,389.99
05/03/2025 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.56,4.41,535.47,151.31,580.94
05/03/2025 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.83,3.86,666.47,270.41,503.2
05/03/2025 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.0,4.64,562.17,351.97,241.25
05/03/2025 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.15,4.96,611.57,383.3,251.33
05/03/2025 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.39,5.7,314.74,291.81,25.61
05/03/2025 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.79,6.12,372.55,336.21,43.59
05/03/2025 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.95,6.19,253.69,231.81,30.08
05/03/2025 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.47,5.55,226.93,205.11,37.41
05/03/2025 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.3,4.41,180.73,146.0,84.31
05/03/2025 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.53,4.97,104.82,74.7,134.17
05/03/2025 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.24,5.4,8.97,8.43,0.0
05/03/2025 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.49,5.73,0.0,0.0,0.0
05/03/2025 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.65,5.52,0.0,0.0,0.0
05/04/2025 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.28,5.45,0.0,0.0,0.0
05/04/2025 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.06,5.23,0.0,0.0,0.0
05/04/2025 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.28,5.05,0.0,0.0,0.0
05/04/2025 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.39,4.65,0.0,0.0,0.0
05/04/2025 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.08,4.84,0.0,0.0,0.0
05/04/2025 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.34,5.02,0.0,0.0,0.0
05/04/2025 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.52,5.08,0.0,0.0,0.0
05/04/2025 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.43,5.45,0.26,0.3,0.0
05/04/2025 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.25,6.02,20.69,18.02,19.92
05/04/2025 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.83,6.12,32.31,30.27,6.29
05/04/2025 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.11,5.9,110.55,99.37,22.12
05/04/2025 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.19,5.98,105.26,103.65,2.44
05/04/2025 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.93,5.43,66.66,65.78,1.12
05/04/2025 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.98,5.44,83.84,83.75,0.1
05/04/2025 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,7.78,5.39,79.33,79.28,0.06
05/04/2025 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.12,5.79,111.81,104.02,8.68
05/04/2025 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.67,5.89,131.89,129.74,2.58
05/04/2025 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,8.94,6.02,89.53,89.1,0.58
05/04/2025 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.49,5.39,93.09,91.31,3.05
05/04/2025 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.75,4.8,67.23,64.32,7.01
05/04/2025 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.87,4.68,25.25,24.68,2.48
05/04/2025 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.11,4.68,3.33,3.38,0.0
05/04/2025 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.32,4.61,0.0,0.0,0.0
05/04/2025 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.51,4.23,0.0,0.0,0.0
05/05/2025 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.59,3.89,0.0,0.0,0.0
05/05/2025 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.68,3.49,0.0,0.0,0.0
05/05/2025 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.61,3.4,0.0,0.0,0.0
05/05/2025 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.08,3.41,0.0,0.0,0.0
05/05/2025 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.75,3.15,0.0,0.0,0.0
05/05/2025 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.09,2.99,0.0,0.0,0.0
05/05/2025 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.64,2.96,0.0,0.0,0.0
05/05/2025 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,9.8,3.03,1.08,1.03,0.0
05/05/2025 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,10.31,3.11,34.15,28.56,40.67
05/05/2025 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,11.21,3.69,103.96,87.86,49.09
05/05/2025 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,12.18,3.91,156.44,135.25,41.69
05/05/2025 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,13.46,3.72,324.95,233.04,137.89
05/05/2025 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.47,4.05,535.82,259.93,348.41
05/05/2025 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.39,4.38,513.38,284.41,261.47
05/05/2025 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.35,4.47,561.11,300.01,286.17
05/05/2025 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.55,4.42,632.95,320.08,347.86
05/05/2025 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.05,4.01,373.06,326.05,56.12
05/05/2025 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.13,3.48,313.69,276.34,51.07
05/05/2025 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.95,1.17,255.47,187.22,116.09
